"survey_year","tag","StemTag","sp","genus","species","quadrat","gy","gx","ly","lx","last_main_census_dbh","last_main_census_agb_Mg","hom","ExactDate","surveyor","previous_year_status","current_year_status","last_main_cenus_status","last_main_census_codes","cored","crown_position","crown_illumination","percent_of_crown_intact","score_crown_intact","percent_of_crown_living","score_crown_living","fad","liana_load","wounded_main_stem","rotting_trunk","canker_swelling_deformity","lean_angle_if_greater_than_15_degrees","dead_with_resprout","crown_position_if_dead","dbh_if_dead","agb_if_dead_Mg","sp_affected_by_eab","fraxinus_eabf","fraxinus_D_shaped_exit_hole_count","fraxinus_epicormic_growth","fraxinus_score_crown_living","current_year_comment","previous_year_comment","submission_id"
2014,52154,1,"nysy","Nyssa","sylvatica","0521",409.2,100,9.19999999999999,0,81.5,0.02,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52156,1,"litu","Liriodendron","tulipifera","0521",405.2,93.6,5.19999999999999,13.6,477.9,1.42,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52157,1,"caca","Carpinus","caroliniana","0521",406.8,91.8,6.80000000000001,11.8,59,0.01,NA,2014-09-17,"Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52158,1,"nysy","Nyssa","sylvatica","0521",404.3,93.4,4.30000000000001,13.4,135.6,0.06,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52159,1,"litu","Liriodendron","tulipifera","0521",403.5,93.4,3.5,13.4,543,1.92,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52162,1,"nysy","Nyssa","sylvatica","0521",412.7,97.7,12.7,17.7,125,0.05,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52166,1,"cato","Carya","tomentosa","0521",416.6,93.6,16.6,13.6,148.5,0.11,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52167,1,"nysy","Nyssa","sylvatica","0521",416.5,90.7,16.5,10.7,85.4,0.02,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52168,1,"cato","Carya","tomentosa","0521",411.6,82.9,11.6,2.90000000000001,118.9,0.07,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52169,1,"cato","Carya","tomentosa","0521",411.2,85.9,11.2,5.90000000000001,283.8,0.49,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52170,1,"casp","Carya","sp","0521",415.2,85.4,15.2,5.40000000000001,NA,NA,NA,2014-09-17,"Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52171,1,"quve","Quercus","velutina","0521",418.3,85.5,18.3,5.5,686.7,3.87,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52172,1,"amar","Amelanchier","arborea","0521",416.6,83.4,16.6,3.40000000000001,57,0.01,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52173,1,"cagl","Carya","glabra","0521",418.7,82,18.7,2,58.5,0.01,NA,2014-09-17,"Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52175,1,"cofl","Cornus","florida","0522",422.7,83.2,2.69999999999999,3.2,NA,NA,NA,2014-09-17,"Herrmann","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52176,1,"nysy","Nyssa","sylvatica","0522",421.9,84.2,1.89999999999998,4.2,257,0.29,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52179,1,"cofl","Cornus","florida","0522",423.6,85,3.60000000000002,5,52.6,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52183,1,"cato","Carya","tomentosa","0522",424.1,89.1,4.10000000000002,9.09999999999999,63,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52185,1,"cagl","Carya","glabra","0522",429.8,87.5,9.80000000000001,7.5,78.5,0.03,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52186,1,"qual","Quercus","alba","0522",429.2,82.2,9.19999999999999,2.2,790.5,5.28,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52187,1,"cato","Carya","tomentosa","0522",428.5,80.1,8.5,0.0999999999999943,161,0.13,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52189,1,"cato","Carya","tomentosa","0522",423,94.4,3,14.4,76.2,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52190,1,"quru","Quercus","rubra","0522",423.4,96.4,3.39999999999998,16.4,968.5,8.3,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52191,1,"litu","Liriodendron","tulipifera","0522",422.1,96.3,2.10000000000002,16.3,144.2,0.08,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52192,1,"caovl","Carya","ovalis","0522",421.2,100,1.19999999999999,0,220,0.27,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52193,1,"cagl","Carya","glabra","0522",427,100,7,0,66,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52195,1,"nysy","Nyssa","sylvatica","0522",429.4,99,9.39999999999998,19,247.5,0.27,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52196,1,"cato","Carya","tomentosa","0522",426.5,92.7,6.5,12.7,160.5,0.13,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52197,1,"cofl","Cornus","florida","0522",428.6,91.9,8.60000000000002,11.9,NA,NA,NA,2014-09-17,"Herrmann","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52198,1,"ulru","Ulmus","rubra","0522",433.3,95.8,13.3,15.8,67.6,0.01,NA,2014-09-17,"Herrmann","A","DS","A","B",NA,"S",NA,NA,3,NA,NA,"U",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52199,1,"cato","Carya","tomentosa","0522",433.7,99.9,13.7,19.9,164.5,0.14,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52200,1,"quru","Quercus","rubra","0522",437.7,97.5,17.7,17.5,256.5,0.44,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52201,1,"acru","Acer","rubrum","0522",436.6,95.9,16.6,15.9,54.1,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52202,1,"cagl","Carya","glabra","0522",434.8,96.4,14.8,16.4,147.2,0.11,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52203,1,"unk","Unidentified","unk","0522",434.4,91,14.4,11,NA,NA,NA,2014-09-17,"Herrmann","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52206,1,"cato","Carya","tomentosa","0522",436.8,87.7,16.8,7.7,217.2,0.26,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52207,1,"cato","Carya","tomentosa","0522",439.1,80.6,19.1,0.599999999999994,77.1,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52208,1,"caovl","Carya","ovalis","0522",438.8,83,18.8,3,65.2,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52209,1,"cato","Carya","tomentosa","0522",433.5,83.6,13.5,3.59999999999999,92.9,0.04,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52210,1,"cagl","Carya","glabra","0522",433.2,81.9,13.2,1.90000000000001,55.1,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52211,1,"fram","Fraxinus","americana","0523",442.8,85.2,2.80000000000001,5.2,NA,NA,0,NA,NA,"D",NA,"D","DS;R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,52213,1,"cagl","Carya","glabra","0523",446.2,86.6,6.19999999999999,6.59999999999999,342.5,0.76,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52214,1,"cato","Carya","tomentosa","0523",448.1,85.2,8.10000000000002,5.2,291.1,0.52,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52216,1,"cato","Carya","tomentosa","0523",443.1,83.4,3.10000000000002,3.40000000000001,255.6,0.38,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52217,1,"cagl","Carya","glabra","0523",446.6,99.4,6.60000000000002,19.4,104.1,0.05,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52220,1,"caovl","Carya","ovalis","0523",448.1,97.9,8.10000000000002,17.9,214.5,0.26,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52221,1,"cagl","Carya","glabra","0523",445.9,92.5,5.89999999999998,12.5,543.7,2.2,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52222,1,"acru","Acer","rubrum","0523",442.7,91.7,2.69999999999999,11.7,124.5,0.05,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52223,1,"caca","Carpinus","caroliniana","0523",452,93.5,12,13.5,50.5,0.01,NA,2014-09-17,"Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52225,1,"qual","Quercus","alba","0523",452.2,98.8,12.2,18.8,586.8,2.74,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52228,1,"cato","Carya","tomentosa","0523",456.1,96.9,16.1,16.9,341.1,0.75,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52232,1,"nysy","Nyssa","sylvatica","0523",453.8,88.4,13.8,8.40000000000001,163.2,0.09,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52233,1,"ceca","Cercis","canadensis","0523",459,81.7,19,1.7,57.5,0.01,NA,2014-09-17,"Herrmann","A","A","A","J",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52234,1,"caovl","Carya","ovalis","0523",456.4,81.4,16.4,1.40000000000001,327.5,0.68,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52236,1,"litu","Liriodendron","tulipifera","0523",452.9,83.7,12.9,3.7,415.5,1.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52237,1,"litu","Liriodendron","tulipifera","0523",452.3,83.6,12.3,3.59999999999999,323.8,0.56,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52238,1,"litu","Liriodendron","tulipifera","0524",461.2,85.6,1.19999999999999,5.59999999999999,299.9,0.47,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52239,1,"qual","Quercus","alba","0524",461.7,88.2,1.69999999999999,8.2,694.1,3.96,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52240,1,"ceca","Cercis","canadensis","0524",465.8,87.4,5.80000000000001,7.40000000000001,69.4,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52241,1,"caca","Carpinus","caroliniana","0524",464.8,97.1,4.80000000000001,17.1,86.5,0.02,NA,2014-09-17,"Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52244,1,"quru","Quercus","rubra","0524",463.1,92.1,3.10000000000002,12.1,304.9,0.65,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52245,1,"caovl","Carya","ovalis","0524",475,97.1,15,17.1,228,0.3,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52246,1,"litu","Liriodendron","tulipifera","0524",477.9,100,17.9,0,102,0.04,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52247,1,"caovl","Carya","ovalis","0524",476.4,94.7,16.4,14.7,115.5,0.06,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52248,1,"litu","Liriodendron","tulipifera","0524",477.3,90.7,17.3,10.7,88.8,0.03,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52250,1,"cagl","Carya","glabra","0524",472.2,92.5,12.2,12.5,605.9,2.83,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52251,1,"cato","Carya","tomentosa","0524",471.6,84.5,11.6,4.5,355.9,0.83,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52253,1,"litu","Liriodendron","tulipifera","0524",472.3,89.6,12.3,9.59999999999999,207.5,0.2,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52254,1,"acru","Acer","rubrum","0524",479.9,88.6,19.9,8.59999999999999,72.5,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52255,1,"litu","Liriodendron","tulipifera","0524",479.9,85.3,19.9,5.3,73.5,0.02,NA,2014-09-17,"Herrmann","A","DS","A","NULL",NA,"S",NA,NA,3,NA,NA,"U",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52256,1,"cagl","Carya","glabra","0524",477.6,85.2,17.6,5.2,163.4,0.14,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52258,1,"cagl","Carya","glabra","0524",474.4,81.8,14.4,1.8,148.2,0.11,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52259,1,"astr","Asimina","triloba","0524",472.6,82.5,12.6,2.5,53.9,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52260,1,"litu","Liriodendron","tulipifera","0525",481.1,84.3,1.10000000000002,4.3,429.1,1.1,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52261,1,"litu","Liriodendron","tulipifera","0525",483.8,86.3,3.80000000000001,6.3,79.8,0.02,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52262,1,"caovl","Carya","ovalis","0525",484.4,89.6,4.39999999999998,9.59999999999999,168.6,0.15,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52263,1,"nysy","Nyssa","sylvatica","0525",486.7,86.7,6.69999999999999,6.7,55.5,0.01,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52264,1,"litu","Liriodendron","tulipifera","0525",489.9,86.2,9.89999999999998,6.2,93.4,0.03,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52265,1,"fram","Fraxinus","americana","0525",485.7,83.4,5.69999999999999,3.40000000000001,50,0.01,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,52267,1,"ceca","Cercis","canadensis","0525",488.1,80.3,8.10000000000002,0.299999999999997,73.2,0.02,NA,2014-09-17,"Herrmann","A","A","A","B",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52268,1,"fram","Fraxinus","americana","0525",483.7,83.5,3.69999999999999,3.5,NA,NA,NA,2014-09-17,"Herrmann","DS","PD","D","DS;R",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,52269,1,"unk","Unidentified","unk","0525",482,99.3,2,19.3,NA,NA,NA,2014-09-17,"Herrmann","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52270,1,"caovl","Carya","ovalis","0525",485.5,91.8,5.5,11.8,188,0.19,NA,2014-09-17,"Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52271,1,"fram","Fraxinus","americana","0525",485.9,91.8,5.89999999999998,11.8,34.1,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,52272,1,"caovl","Carya","ovalis","0525",491.9,98.6,11.9,18.6,193.5,0.2,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52273,1,"ceca","Cercis","canadensis","0525",494.9,93.5,14.9,13.5,NA,NA,NA,2014-09-17,"Herrmann","DS","PD","D","DS;R",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52274,1,"ceca","Cercis","canadensis","0525",496.5,92.8,16.5,12.8,NA,NA,NA,2014-09-17,"Herrmann","DS","PD","D","DS;R",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52275,1,"cagl","Carya","glabra","0525",493,93.2,13,13.2,290.5,0.52,NA,2014-09-17,"Herrmann","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,52276,1,"quve","Quercus","velutina","0525",490.7,87.3,10.7,7.3,828.9,5.86,NA,2014-09-17,"Herrmann","A","DS","A","NULL",NA,"D",NA,NA,2,NA,NA,"F",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Has a dendroband. ",NA,NA
